INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-10-17T05:00:00-00:00,2025-10-17T06:00:00-00:00,1,2025-10-16,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23680.94,DAM,26
2025-10-17T06:00:00-00:00,2025-10-17T07:00:00-00:00,1,2025-10-16,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22346.54,DAM,26
2025-10-16T07:00:00-00:00,2025-10-16T08:00:00-00:00,1,2025-10-16,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21705.35,DAM,26
2025-10-16T08:00:00-00:00,2025-10-16T09:00:00-00:00,1,2025-10-16,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20901.89,DAM,26
2025-10-16T09:00:00-00:00,2025-10-16T10:00:00-00:00,1,2025-10-16,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20245.33,DAM,26
2025-10-16T14:00:00-00:00,2025-10-16T15:00:00-00:00,1,2025-10-16,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24676.13,DAM,26
2025-10-16T18:00:00-00:00,2025-10-16T19:00:00-00:00,1,2025-10-16,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18244.5,DAM,26
2025-10-16T22:00:00-00:00,2025-10-16T23:00:00-00:00,1,2025-10-16,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20142.23,DAM,26
2025-10-17T00:00:00-00:00,2025-10-17T01:00:00-00:00,1,2025-10-16,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24438.19,DAM,26
2025-10-17T01:00:00-00:00,2025-10-17T02:00:00-00:00,1,2025-10-16,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25767.48,DAM,26
2025-10-16T11:00:00-00:00,2025-10-16T12:00:00-00:00,1,2025-10-16,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20245.13,DAM,26
2025-10-16T16:00:00-00:00,2025-10-16T17:00:00-00:00,1,2025-10-16,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21538.06,DAM,26
2025-10-16T23:00:00-00:00,2025-10-17T00:00:00-00:00,1,2025-10-16,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21926.01,DAM,26
2025-10-16T17:00:00-00:00,2025-10-16T18:00:00-00:00,1,2025-10-16,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19513.87,DAM,26
2025-10-16T21:00:00-00:00,2025-10-16T22:00:00-00:00,1,2025-10-16,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18648.86,DAM,26
2025-10-17T02:00:00-00:00,2025-10-17T03:00:00-00:00,1,2025-10-16,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26082.13,DAM,26
2025-10-16T19:00:00-00:00,2025-10-16T20:00:00-00:00,1,2025-10-16,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17550.25,DAM,26
2025-10-16T15:00:00-00:00,2025-10-16T16:00:00-00:00,1,2025-10-16,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23467.55,DAM,26
2025-10-17T12:00:00-00:00,2025-10-17T13:00:00-00:00,1,2025-10-17,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21204.88,DAM,27
2025-10-17T17:00:00-00:00,2025-10-17T18:00:00-00:00,1,2025-10-17,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19519.01,DAM,27
2025-10-17T10:00:00-00:00,2025-10-17T11:00:00-00:00,1,2025-10-17,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19931.33,DAM,27
2025-10-17T14:00:00-00:00,2025-10-17T15:00:00-00:00,1,2025-10-17,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24036.72,DAM,27
2025-10-18T00:00:00-00:00,2025-10-18T01:00:00-00:00,1,2025-10-17,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24481.39,DAM,27
2025-10-17T18:00:00-00:00,2025-10-17T19:00:00-00:00,1,2025-10-17,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18085.17,DAM,27
2025-10-17T19:00:00-00:00,2025-10-17T20:00:00-00:00,1,2025-10-17,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17557.25,DAM,27
2025-10-17T22:00:00-00:00,2025-10-17T23:00:00-00:00,1,2025-10-17,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20478.71,DAM,27
2025-10-18T05:00:00-00:00,2025-10-18T06:00:00-00:00,1,2025-10-17,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23653.62,DAM,27
2025-10-18T06:00:00-00:00,2025-10-18T07:00:00-00:00,1,2025-10-17,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22338.54,DAM,27
2025-10-18T01:00:00-00:00,2025-10-18T02:00:00-00:00,1,2025-10-17,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25688.36,DAM,27
2025-10-18T03:00:00-00:00,2025-10-18T04:00:00-00:00,1,2025-10-17,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25124.45,DAM,27
2025-10-17T09:00:00-00:00,2025-10-17T10:00:00-00:00,1,2025-10-17,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20217.8,DAM,27
2025-10-17T20:00:00-00:00,2025-10-17T21:00:00-00:00,1,2025-10-17,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17887.79,DAM,27
2025-10-18T04:00:00-00:00,2025-10-18T05:00:00-00:00,1,2025-10-17,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24570.69,DAM,27
2025-10-17T11:00:00-00:00,2025-10-17T12:00:00-00:00,1,2025-10-17,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20198.83,DAM,27
2025-10-17T13:00:00-00:00,2025-10-17T14:00:00-00:00,1,2025-10-17,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23053.52,DAM,27
2025-10-17T15:00:00-00:00,2025-10-17T16:00:00-00:00,1,2025-10-17,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23107.28,DAM,27
2025-10-17T07:00:00-00:00,2025-10-17T08:00:00-00:00,1,2025-10-17,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21598.34,DAM,27
2025-10-17T21:00:00-00:00,2025-10-17T22:00:00-00:00,1,2025-10-17,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18951.76,DAM,27
2025-10-17T23:00:00-00:00,2025-10-18T00:00:00-00:00,1,2025-10-17,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22409.68,DAM,27
2025-10-18T02:00:00-00:00,2025-10-18T03:00:00-00:00,1,2025-10-17,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25789.16,DAM,27
2025-10-17T16:00:00-00:00,2025-10-17T17:00:00-00:00,1,2025-10-17,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21305.0,DAM,27
2025-10-17T08:00:00-00:00,2025-10-17T09:00:00-00:00,1,2025-10-17,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20900.34,DAM,27
2025-10-18T11:00:00-00:00,2025-10-18T12:00:00-00:00,1,2025-10-18,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19222.61,DAM,28
2025-10-19T01:00:00-00:00,2025-10-19T02:00:00-00:00,1,2025-10-18,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25674.89,DAM,28
2025-10-18T22:00:00-00:00,2025-10-18T23:00:00-00:00,1,2025-10-18,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19048.34,DAM,28
2025-10-19T02:00:00-00:00,2025-10-19T03:00:00-00:00,1,2025-10-18,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25545.02,DAM,28
2025-10-18T21:00:00-00:00,2025-10-18T22:00:00-00:00,1,2025-10-18,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16972.49,DAM,28
2025-10-18T08:00:00-00:00,2025-10-18T09:00:00-00:00,1,2025-10-18,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20804.76,DAM,28
2025-10-18T16:00:00-00:00,2025-10-18T17:00:00-00:00,1,2025-10-18,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18112.7,DAM,28
2025-10-18T17:00:00-00:00,2025-10-18T18:00:00-00:00,1,2025-10-18,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16554.18,DAM,28
2025-10-18T10:00:00-00:00,2025-10-18T11:00:00-00:00,1,2025-10-18,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19358.8,DAM,28
2025-10-18T14:00:00-00:00,2025-10-18T15:00:00-00:00,1,2025-10-18,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20475.25,DAM,28
2025-10-18T23:00:00-00:00,2025-10-19T00:00:00-00:00,1,2025-10-18,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21508.8,DAM,28
2025-10-19T00:00:00-00:00,2025-10-19T01:00:00-00:00,1,2025-10-18,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24279.17,DAM,28
2025-10-19T03:00:00-00:00,2025-10-19T04:00:00-00:00,1,2025-10-18,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24717.04,DAM,28
2025-10-19T04:00:00-00:00,2025-10-19T05:00:00-00:00,1,2025-10-18,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24145.37,DAM,28
2025-10-19T05:00:00-00:00,2025-10-19T06:00:00-00:00,1,2025-10-18,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23407.95,DAM,28
2025-10-19T06:00:00-00:00,2025-10-19T07:00:00-00:00,1,2025-10-18,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22253.9,DAM,28
2025-10-18T13:00:00-00:00,2025-10-18T14:00:00-00:00,1,2025-10-18,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20184.27,DAM,28
2025-10-18T15:00:00-00:00,2025-10-18T16:00:00-00:00,1,2025-10-18,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19485.29,DAM,28
2025-10-18T07:00:00-00:00,2025-10-18T08:00:00-00:00,1,2025-10-18,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21723.78,DAM,28
2025-10-18T09:00:00-00:00,2025-10-18T10:00:00-00:00,1,2025-10-18,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19897.35,DAM,28
2025-10-18T18:00:00-00:00,2025-10-18T19:00:00-00:00,1,2025-10-18,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15519.93,DAM,28
2025-10-18T19:00:00-00:00,2025-10-18T20:00:00-00:00,1,2025-10-18,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15209.95,DAM,28
2025-10-18T20:00:00-00:00,2025-10-18T21:00:00-00:00,1,2025-10-18,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15675.73,DAM,28
2025-10-18T12:00:00-00:00,2025-10-18T13:00:00-00:00,1,2025-10-18,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19502.39,DAM,28
2025-10-19T10:00:00-00:00,2025-10-19T11:00:00-00:00,1,2025-10-19,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19464.84,DAM,29
2025-10-20T06:00:00-00:00,2025-10-20T07:00:00-00:00,1,2025-10-19,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21751.86,DAM,29
2025-10-19T20:00:00-00:00,2025-10-19T21:00:00-00:00,1,2025-10-19,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15559.61,DAM,29
2025-10-19T11:00:00-00:00,2025-10-19T12:00:00-00:00,1,2025-10-19,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19295.15,DAM,29
2025-10-19T14:00:00-00:00,2025-10-19T15:00:00-00:00,1,2025-10-19,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19754.85,DAM,29
2025-10-19T17:00:00-00:00,2025-10-19T18:00:00-00:00,1,2025-10-19,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15636.95,DAM,29
2025-10-19T18:00:00-00:00,2025-10-19T19:00:00-00:00,1,2025-10-19,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,14902.52,DAM,29
2025-10-20T05:00:00-00:00,2025-10-20T06:00:00-00:00,1,2025-10-19,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23273.75,DAM,29
2025-10-19T13:00:00-00:00,2025-10-19T14:00:00-00:00,1,2025-10-19,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19807.88,DAM,29
2025-10-19T21:00:00-00:00,2025-10-19T22:00:00-00:00,1,2025-10-19,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17060.07,DAM,29
2025-10-19T16:00:00-00:00,2025-10-19T17:00:00-00:00,1,2025-10-19,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16945.67,DAM,29
2025-10-20T04:00:00-00:00,2025-10-20T05:00:00-00:00,1,2025-10-19,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24390.46,DAM,29
2025-10-19T08:00:00-00:00,2025-10-19T09:00:00-00:00,1,2025-10-19,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20906.74,DAM,29
2025-10-20T01:00:00-00:00,2025-10-20T02:00:00-00:00,1,2025-10-19,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25903.37,DAM,29
2025-10-19T09:00:00-00:00,2025-10-19T10:00:00-00:00,1,2025-10-19,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20028.7,DAM,29
2025-10-19T12:00:00-00:00,2025-10-19T13:00:00-00:00,1,2025-10-19,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19416.63,DAM,29
2025-10-19T15:00:00-00:00,2025-10-19T16:00:00-00:00,1,2025-10-19,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18584.03,DAM,29
2025-10-19T22:00:00-00:00,2025-10-19T23:00:00-00:00,1,2025-10-19,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19245.64,DAM,29
2025-10-20T03:00:00-00:00,2025-10-20T04:00:00-00:00,1,2025-10-19,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25196.24,DAM,29
2025-10-19T07:00:00-00:00,2025-10-19T08:00:00-00:00,1,2025-10-19,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21745.27,DAM,29
2025-10-19T23:00:00-00:00,2025-10-20T00:00:00-00:00,1,2025-10-19,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21724.92,DAM,29
2025-10-20T00:00:00-00:00,2025-10-20T01:00:00-00:00,1,2025-10-19,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24555.83,DAM,29
2025-10-20T02:00:00-00:00,2025-10-20T03:00:00-00:00,1,2025-10-19,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25999.55,DAM,29
2025-10-19T19:00:00-00:00,2025-10-19T20:00:00-00:00,1,2025-10-19,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,14828.86,DAM,29
2025-10-20T14:00:00-00:00,2025-10-20T15:00:00-00:00,1,2025-10-20,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24199.33,DAM,30
2025-10-21T06:00:00-00:00,2025-10-21T07:00:00-00:00,1,2025-10-20,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23203.94,DAM,30
2025-10-21T01:00:00-00:00,2025-10-21T02:00:00-00:00,1,2025-10-20,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28684.53,DAM,30
2025-10-21T02:00:00-00:00,2025-10-21T03:00:00-00:00,1,2025-10-20,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28227.29,DAM,30
2025-10-21T03:00:00-00:00,2025-10-21T04:00:00-00:00,1,2025-10-20,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27066.83,DAM,30
2025-10-21T04:00:00-00:00,2025-10-21T05:00:00-00:00,1,2025-10-20,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26189.11,DAM,30
2025-10-20T13:00:00-00:00,2025-10-20T14:00:00-00:00,1,2025-10-20,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23111.22,DAM,30
2025-10-20T11:00:00-00:00,2025-10-20T12:00:00-00:00,1,2025-10-20,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20002.12,DAM,30
2025-10-20T12:00:00-00:00,2025-10-20T13:00:00-00:00,1,2025-10-20,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21192.25,DAM,30
2025-10-20T20:00:00-00:00,2025-10-20T21:00:00-00:00,1,2025-10-20,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19993.25,DAM,30
2025-10-20T23:00:00-00:00,2025-10-21T00:00:00-00:00,1,2025-10-20,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25430.77,DAM,30
2025-10-20T16:00:00-00:00,2025-10-20T17:00:00-00:00,1,2025-10-20,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21940.81,DAM,30
2025-10-20T22:00:00-00:00,2025-10-20T23:00:00-00:00,1,2025-10-20,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23100.2,DAM,30
2025-10-20T09:00:00-00:00,2025-10-20T10:00:00-00:00,1,2025-10-20,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20012.24,DAM,30
2025-10-20T18:00:00-00:00,2025-10-20T19:00:00-00:00,1,2025-10-20,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19544.27,DAM,30
2025-10-21T00:00:00-00:00,2025-10-21T01:00:00-00:00,1,2025-10-20,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27728.69,DAM,30
2025-10-20T07:00:00-00:00,2025-10-20T08:00:00-00:00,1,2025-10-20,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21376.83,DAM,30
2025-10-20T19:00:00-00:00,2025-10-20T20:00:00-00:00,1,2025-10-20,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19407.45,DAM,30
2025-10-20T21:00:00-00:00,2025-10-20T22:00:00-00:00,1,2025-10-20,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21068.74,DAM,30
2025-10-21T05:00:00-00:00,2025-10-21T06:00:00-00:00,1,2025-10-20,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24745.05,DAM,30
2025-10-20T08:00:00-00:00,2025-10-20T09:00:00-00:00,1,2025-10-20,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20713.83,DAM,30
2025-10-20T10:00:00-00:00,2025-10-20T11:00:00-00:00,1,2025-10-20,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19656.09,DAM,30
2025-10-20T17:00:00-00:00,2025-10-20T18:00:00-00:00,1,2025-10-20,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20519.49,DAM,30
2025-10-20T15:00:00-00:00,2025-10-20T16:00:00-00:00,1,2025-10-20,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23364.79,DAM,30
2025-10-21T12:00:00-00:00,2025-10-21T13:00:00-00:00,1,2025-10-21,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21987.25,DAM,31
2025-10-21T21:00:00-00:00,2025-10-21T22:00:00-00:00,1,2025-10-21,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22480.39,DAM,31
2025-10-21T07:00:00-00:00,2025-10-21T08:00:00-00:00,1,2025-10-21,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22667.76,DAM,31
2025-10-21T16:00:00-00:00,2025-10-21T17:00:00-00:00,1,2025-10-21,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22540.13,DAM,31
2025-10-21T20:00:00-00:00,2025-10-21T21:00:00-00:00,1,2025-10-21,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21050.7,DAM,31
2025-10-21T11:00:00-00:00,2025-10-21T12:00:00-00:00,1,2025-10-21,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20961.72,DAM,31
2025-10-21T19:00:00-00:00,2025-10-21T20:00:00-00:00,1,2025-10-21,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20309.76,DAM,31
2025-10-21T08:00:00-00:00,2025-10-21T09:00:00-00:00,1,2025-10-21,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21799.07,DAM,31
2025-10-21T09:00:00-00:00,2025-10-21T10:00:00-00:00,1,2025-10-21,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20966.44,DAM,31
2025-10-21T10:00:00-00:00,2025-10-21T11:00:00-00:00,1,2025-10-21,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20602.91,DAM,31
2025-10-21T13:00:00-00:00,2025-10-21T14:00:00-00:00,1,2025-10-21,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23982.92,DAM,31
2025-10-21T18:00:00-00:00,2025-10-21T19:00:00-00:00,1,2025-10-21,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20381.11,DAM,31
2025-10-21T22:00:00-00:00,2025-10-21T23:00:00-00:00,1,2025-10-21,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24380.91,DAM,31
2025-10-21T14:00:00-00:00,2025-10-21T15:00:00-00:00,1,2025-10-21,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24985.98,DAM,31
2025-10-21T15:00:00-00:00,2025-10-21T16:00:00-00:00,1,2025-10-21,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24262.37,DAM,31
2025-10-21T17:00:00-00:00,2025-10-21T18:00:00-00:00,1,2025-10-21,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21256.65,DAM,31
2025-10-21T23:00:00-00:00,2025-10-22T00:00:00-00:00,1,2025-10-21,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26417.76,DAM,31
2025-10-22T05:00:00-00:00,2025-10-22T06:00:00-00:00,1,2025-10-21,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25478.59,DAM,1
2025-10-22T01:00:00-00:00,2025-10-22T02:00:00-00:00,1,2025-10-21,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,29296.44,DAM,1
2025-10-22T03:00:00-00:00,2025-10-22T04:00:00-00:00,1,2025-10-21,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27931.64,DAM,1
2025-10-22T04:00:00-00:00,2025-10-22T05:00:00-00:00,1,2025-10-21,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26961.46,DAM,1
